Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19839230769,19870000000,19342000000,16563666667,17594944444,17155421053,20249294118,28101000000,22555941176,21988444444,20632090909,10943548387,10350515464,10832228507,9697416974,18991531543,12294987876,11316126258,15031052201,13627325461,13245990274,14183443862,16403043850,21144962058,26157744753,29868651533,34380543845,44432811756,54480697770,52023813558,50754203891,57735709914,54290156342,55844245264,57159557805,50828088836,53987487124,59343060706,66399602077,68911930628,70404359049,84061395658,89040398406
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,69.08319522,72.17376629,77.07733394,78.82908629,80.83385979,81.99352674,82.75921555,84.55949136,84.91932579,86.71511669,81.68773208,84.51798789,99.66706549,114.2185237,124.8115376,153.1288225,155.7549903,176.2974699,224.3285528,259.0365066,278.1954514,249.2854637,239.6194958,212.4869881,188.3357612,194.567891,248.0928704,280.9527054,301.9534889,294.0437239,339.6318226,334.7596542,349.708108,325.153666,187.815138,229.8326601,243.5269234,224.6113437,250.4139446,293.8874445,249.8020757,260.443473,286.7537151,363.8183519,405.4512762,442.9444309,457.3420749,516.750328,621.8902712,603.8775451,627.2703954,727.6124749,733.9728789,762.3037803,767.3713442,632.1266858,665.7863285,711.1845439,779.2027681,772.1668775,833.2443361,893.077196,832.8842657
Burkina Faso,BFA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.158340007,0.181040004,..,..,..,0.168160006,0.301109999,0.241119996,0.21514,0.151659995,..,0.098360002,0.165680006,0.177870005,..,..,..,..,0.197190002,..,..,0.613610029,..,0.172780007,0.248239994,0.250059992,..
Burkina Faso,BFA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.57386105,46.63954473,72.5316089,55.46930052,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,..,..,..,2.58,..,..,..,2.44,..,..,..,..,2.78,..,4,..,3.3,..,..,..,..,..,..,6.48,..,..,..,4.69,..,..,..,..
Burkina Faso,BFA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-848815365.9,-783537369.7,-962174168.3,-1374291352,-892372674.5,-668275736.5,-697939435.9,-585796272.6,-1595943795,-1117573283,-1017344552,-796037006.8,-898228429.1,-655586698.8,-555481963.4,576815704.7,398785467.8,..
Burkina Faso,BFA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.43798318,57.38589782,57.27104717,56.99331452,56.58594739,56.18669819,55.81029021,55.44937327,55.10647221,54.78172356,54.48076382,54.18555824,53.89688151,53.62279308,53.36343898,53.11164742,52.86384361,52.63255955,52.39423882,52.14057135,51.89760401,51.66078363,51.42854567,51.22144805,51.01927039,50.79168805,50.53696916,50.275747,50.04309061,49.85404262,49.70788307,49.56844395,49.46046566,49.43366285,49.47623963,49.55900133,49.64492983,49.74949421,49.93864422,50.20090512,50.48792432,50.79124582,51.09339423,51.36117003,51.58391242,51.7581599,51.8593969,51.87581563,51.82267107,51.74583626,51.6732183,51.62337172,51.61749782,51.64748263,51.72165361,51.8415156,52.00723219,52.21548137,52.44482064,52.69623298,53.00106502,53.36183381,53.74359138
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4783259,4852833,4924497,4998671,5076111,5157929,5242797,5330613,5422119,5515747,5611666,5707793,5805283,5907742,6018141,6138444,6269765,6416569,6577779,6749939,6932967,7123730,7321817,7531184,7751476,7979185,8207827,8434996,8663720,8895234,9131361,9365064,9598555,9840075,10091256,10353263,10621210,10897353,11201063,11533554,11882888,12249764,12632269,13030591,13445977,13876127,14316242,14757074,15197915,15650022,16116845,16602651,17113732,17636408,18169842,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,330442815.3,350247234.8,379567099.7,394040667.6,410321644.8,422916789.4,433889767,450753923.9,460442689.8,478298644.7,458404268.7,482411179.7,578595520.9,674773569.7,751133431.6,939972702,976547187,1131224880,1475583643,1748480618,1928719884,1775842337,1754450098,1600278605,1459880133,1552493197,2036303360,2369834947,2616040481,2615587730,3101300779,3135045586,3356692508,3199536460,1895290638,2379517976,2586550594,2447669100,2804902369,3389566711,2968370087,3190371080,3622350066,4740768141,5451688535,6146353177,6547419822,7625722829,9451435481,9450696866,10109619736,12080295985,12561015145,13444300490,13943016080,11832159316,12833363044,14106955625,15890066210,16178161666,17933606213,19737616003,18884619613
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,71.36022418,72.08878206,73.94200792,78.94826922,85.96472454,50.99042017,51.80864002,54.45030503,54.64746562,55.54377506,69.39510885,70.58552331,68.95532974,85.21464379,94.33346268,112.2861073,117.0518785,139.4132637,151.0679915,189.1259412,213.2534354,215.7876028,220.1570099,229.1177255,203.85983,232.4118246,238.3569167,219.3713007,205.3179193,207.2919501,206.4449283,208.6567234,188.5811668,168.9640756,165.5859347,168.6271677,146.5361825,164.2334457,148.0895425,130.7530239,138.0046172,135.6064758,124.1393016,114.3670072,128.5384225,151.1885411,166.2762452,170.7068764,194.7106346,204.5447557,222.6605831,236.4513474,238.2059453,241.5476657,257.8185575,289.3596271,242.5395274,244.1454221,232.0606166,216.9729709,216.8274174,221.1578034,238.4418757
Burundi,BDI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.200680003,0.154170007,0.140959993,0.137189999,..,0.107019998,..,..,..,..,..,0.213119999,..,..,..,..
Burundi,BDI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.79366488,103.9915799,117.6309794,117.0125899,128.9192191,144.0976815,134.2470828,151.2772114,162.5614405,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.48,..,..,..,..,..,..,..,..,14,..,..,..,..,..,..,3.18,..,1.63,..,..,..,..,..,1.57,..,..,..,..,..,1.03,..,..
Burundi,BDI,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-112212410.6,-127308943.5,-180999564.3,-144656148.7,-135460084,-228796850.7,-218623410.4,-224685553.7,-199172090,-170939494.4,-129557670.9,-87449352.59,-38087890.62,-96351255.03,-62747787.51,-97459551.72,-102096055.5,-108960828.2,-130484103.4,-167796711.8,-227398384.1,-353763311.3,-346620952.7,-441272619.5,-401314957.5,-426014308.4,-529656985.3,-701167872.4,-692692720.5,-720240888.3,-654456603,-544357949.8,-614735728.3,-620189006.9,..,..,..,..
Burundi,BDI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.00466754,51.96950609,51.90333097,51.66781005,51.65177546,51.76536672,51.93137926,52.08507088,52.14780648,52.10731483,52.05161937,52.0729003,51.46370224,50.93128841,51.15050907,51.23050534,51.17774229,51.23448476,51.36862207,51.26282285,51.72352429,52.0050633,51.62625673,51.32746593,50.94426826,50.49059988,49.97020354,49.65745361,49.3463809,48.9503595,48.66024769,48.4518605,48.55461829,46.45771005,46.3204132,48.38435014,47.90202152,47.59497267,48.16412994,48.8817316,49.37048362,49.92653574,50.46331459,50.98922203,51.57996016,51.99752682,52.22770343,52.3735874,52.59736855,52.82985007,52.79375777,52.51994213,52.21098427,51.88778548,51.56919126,50.9225681,50.19868935,49.91926471,50.06889345,50.45097878,50.81299843,51.23035519,51.746576
Burundi,BDI,"Population, total",SP.POP.TOTL,2746628,2815972,2887398,2948133,3033221,3118134,3193378,3274493,3352397,3424429,3497834,3582070,3579195,3571450,3660032,3749232,3830889,3927428,4039410,4137437,4312834,4490743,4602271,4726506,4842268,4948024,5041706,5157769,5271840,5373697,5483793,5594828,5743085,5555220,5586408,5932783,5930507,5923862,6035340,6180180,6307659,6465729,6648938,6860846,7120496,7388874,7658190,7944609,8278109,8709366,9126605,9455733,9795479,10149577,10494913,10727148,10903327,11155593,11493472,11874838,12220227,12551213,12889576
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,195999989.8,202999991.8,213500005.8,232749997.8,260750007.7,158994962.8,165444571.3,178297142.7,183199999.8,190205714.1,242732571.2,252842285.5,246804571.4,304339839.6,345263492.1,420986666.7,448412753.6,547535555.6,610225555.6,782496666.7,919726666.7,969046666.7,1013222222,1082926304,987143931.2,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770739.5,808077223.4,870486065.9,876794723.1,825394519.7,784654423.6,915257323.4,1117113080,1273375078,1356199387,1611835857,1781455140,2032135191,2235820809,2333341334,2451606632,2705783330,3104003546,2644487777,2723586962,2667182199,2576518879,2649680261,2775798697,3073414678
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,448.3971344,433.6239641,430.9607414,418.393681,393.5310416,405.2331314,553.7822481,674.6226568,748.2543825,746.7501613,841.8050136,858.0870372,935.1061412,1251.866347,1012.263391,1184.176735,1192.329989,1139.217697,1185.58374,1317.573685,1176.707258,1208.457605,1311.214577,1693.978552,1900.888467,1972.784937,2220.098177,3268.305689,3839.863644,3592.315891,3500.977452,3880.069182,3583.461717,3757.659953,3739.278279,3169.078915,3312.696757,3534.343583,3860.454811,3928.309096,3223.735602,3557.837775,3902.589049
Cabo Verde,CPV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.072640002,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.52,10.67,..,..,..,..,31.31,..,12.24,12.17,11.29,..,..,..
Cabo Verde,CPV,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-46536366.08,-55612909.59,-64408409.69,-68241585.24,-79421428.77,-77900846.3,-80007439.87,-62258832.54,-64398042.89,-66453372.48,-66317321.96,-78070975.13,-88449596.41,-92109341.53,-101217878.4,-143144015.5,-132201291,-168612522.8,-210650459.8,-176152459.7,-152460916.5,-190267155.9,-225514827.1,-185971949.7,-183700150.4,-225337898.5,-294289161.5,-346009421.4,-288058799.9,-331430079.3,-467154712.4,-472199598.6,-510976329.1,-483882198.3,-591799700.5,-426947602.7,-317313920.3,-341047694,-245640996,-285060859,-384091287.1,-366361654,-281307277.9,-584424208.2,-652125458.7,-445575425.9
Cabo Verde,CPV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.22910814,51.47528848,50.75784255,50.15919078,49.68374781,49.36690197,49.20828741,49.16419846,49.21856296,49.35975112,49.55154258,49.62581621,49.52049822,49.3913587,49.31227139,49.05059704,48.64102952,48.34286287,48.16136189,48.09479754,48.10928211,48.18201462,48.28434752,48.3653377,48.41037641,48.41338261,48.37845767,48.31654804,48.2369261,48.17227419,48.08915319,48.06779325,48.23431,48.55647366,49.00424494,49.55849984,50.19120822,50.86711242,51.57321212,52.30424329,53.07844391,53.8960593,54.73003671,55.58063192,56.44895116,57.3303032,58.22175095,59.12726048,60.04128657,60.95183147,61.86747248,62.7226568,63.51261745,64.28093862,64.9947077,65.63959027,66.15958789,66.54170074,66.88646651,67.23674052,67.58856241,67.94582642,68.27005671
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,209849,214788,221484,228814,236362,244156,252238,260648,269408,278524,287262,293505,296818,299191,301682,304375,307015,309389,311685,313995,317234,321634,326319,330971,335473,339874,344271,348718,353233,358150,364563,372721,381947,391749,401655,411382,421007,430654,440214,449627,458251,465958,473231,480089,486583,492827,498884,504733,510336,515638,521212,527521,533864,539940,546076,552166,558394,564954,571202,577030,582640,587925,593149
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142246816.5,139468210.1,140630678.2,138476175,132019039.1,137728205.3,190651168.4,235253063.6,264308140.3,267448570.3,306890961.2,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979271.9,490608657.9,521910560.5,592416703.1,539227277.6,563090488.9,620507385.7,813260468.9,924940012.9,972241682.1,1107571459,1649621735,1959620653,1852334581,1824751460,2046817975,1913081206,2028910915,2041930125,1749857628,1849789993,1996741545,2205099509,2266752197,1878277311,2091741774,2314816792
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,114.9729551,113.4856841,114.0122049,123.2010249,129.5939342,140.756742,145.1424562,149.827336,162.6272733,146.5443149,107.0877962,144.8423675,74.71591021,102.5776748,85.11632666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247.3485844,262.4428949,315.142348,313.5846723,301.2196654,267.4097962,295.5912853,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210767,742.3979724,734.8151186,782.6957387,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105971,1400.899265,1533.315985,1671.3854,1577.91174,1625.235022,1786.560819
Cambodia,KHM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.049800001,..,..,..,..,..,..,..,..,..,..,..,..,0.11823,..,..,..,..,..,..,..
Cambodia,KHM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96,0.64,..,0.04,2.76,2.06,..,0.91,7.53,..,..,1.26,0.82,0.58,0.77,0.58,1.28,0.44,0.69,0.39,0.72,0.14,..,0.5,0.17,0.4,..
Cambodia,KHM,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-192800000,-243998000,-339600000,-405500000,-480200000,-355600000,-406960201.6,-459298865.3,-437693298.4,-345516600.8,-362074311.8,-467199795,-390066228,-533988077.7,-558177789.4,-652116570.2,-956406009,-859163588.5,-1674511916,-1764889739,-1927523604,-1932612476,-2126397118,-2236506647,-2244081820,-2414809587,-3448790455,-4443118497,-2800991797,-12637667295,-9261970319
Cambodia,KHM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.01268064,52.93467589,52.89037347,52.90877701,53.02414934,53.18558468,53.32913705,53.46576891,53.61377679,53.78518792,53.39592533,52.76400156,52.59310143,52.59669277,52.75624896,53.01948707,53.31753162,53.92812966,54.57024748,55.30887629,55.47455182,55.26432081,55.36195412,55.28366364,54.98266095,54.58088598,54.38260158,54.27728769,53.94408037,53.42388245,52.86687807,52.20367517,51.86836266,51.82633209,51.64870891,51.65177011,52.02040221,52.57372807,54.15998626,55.85219657,56.75378528,57.66979473,58.577621,59.47138074,60.31413288,61.10626793,61.87792885,62.59988213,63.26291622,63.82815155,64.25693555,64.54071665,64.63965902,64.71410429,64.83162492,64.89681579,64.94547519,64.99638029,65.0357185,65.06111646,65.10186813,65.16847722,65.24548701
Cambodia,KHM,"Population, total",SP.POP.TOTL,5541676,5664654,5788854,5913680,6040847,6170727,6299230,6426445,6553109,6679708,6708525,6696324,6766289,6852360,6913408,6727922,6307122,6040197,5961193,6051808,6198959,6364472,6619699,6881962,7133899,7376090,7661317,7975597,8269780,8570928,8910808,9259362,9718215,10243550,10636353,10919528,11182612,11431569,11669077,11899006,12118841,12338192,12561779,12787710,13016371,13246583,13477779,13714791,13943888,14155740,14363532,14573885,14786640,14999683,15210817,15417523,15624584,15830689,16025238,16207746,16396860,16589023,16767842
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,637142865.7,642857134.3,660000008.6,728571437.1,782857128.6,868571428.6,914285714.3,962857134.3,1065714249,978873232.4,718401157.7,969911421.4,505549441.4,702899156,588443893.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3654031716,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235913,10351914178,10401851767,11242275289,12829541141,14054443213,15227991395,16702610842,18049954289,20016747858,22177200589,24571753582,27089390033,25872797892,26961061152,29956769529
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,120.0181936,125.5255861,130.8953012,132.3481143,139.7805908,143.0704676,145.9989461,156.6797707,170.7455957,175.0733169,178.4061666,186.6419301,220.0248077,271.6785433,299.8619033,386.2209426,381.4266016,435.3905635,581.8907065,718.0313329,783.4101438,748.7713995,730.7688958,743.4740687,768.9839829,871.5411191,1172.490249,1250.697602,1137.225183,993.087358,1077.333545,1005.304364,995.3144934,1295.916462,692.8587339,822.3632128,817.1840938,773.9271462,789.2742925,786.8458877,700.1632362,706.9842173,780.2705538,976.5193032,1119.980861,1129.35798,1177.968605,1311.002963,1476.009078,1445.860248,1383.813864,1497.926586,1433.723927,1559.13905,1631.713986,1399.675336,1426.065481,1479.862223,1594.060109,1538.687912,1539.130547,1666.932809,1588.478723
Cameroon,CMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6686948,48.8665342,58.64613734,48.59731537,106.5005227,106.2809792,..,..,84.81026402,79.4576584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.06,..,..,..,..,7.46,..,..,..,4.4,..,3.06,..,..,4.11,..,..,..,3.53,..,..,..,..,..,..,..,..
Cameroon,CMR,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-83441982.06,-113269825.9,-29898226.96,-278635573.1,-291979449.8,-184415237.1,-135015968.7,183061631.2,52953396.95,-34391559.25,-387174189.6,178010129.5,160340656,32358205.65,133920860.6,392796451.2,152244693.1,239569299.5,432616810.5,213784342.6,102706262.9,84013816.28,129641681.6,166680893.2,-101773122.3,-113275626,-309280386.3,-147949693,-111463381.5,211905761.7,340882795.6,-721538049.6,-923875560.3,-764428832.1,-704021151.2,-774502185.6,-817386648.8,-1077752102,-1053768053,-828668887.1,-722600965.4,-1121429118,-1354599059,-1088012800,-1578525657,..
Cameroon,CMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.12973299,56.73427648,56.41037848,56.11492599,55.71122325,55.30687544,54.9561718,54.60583632,54.26096046,53.92880823,53.60925857,53.30003697,53.01037812,52.74544315,52.50608556,52.29397962,52.05714246,51.79274256,51.59274374,51.42554753,51.41438127,51.4724634,51.10096888,50.63530286,50.47470069,50.39250052,50.3149798,50.23757405,50.15017789,50.07001393,50.02236994,49.99772239,50.00278474,50.05399313,50.14955604,50.28884929,50.48600131,50.73902993,50.99643556,51.22117375,51.43773244,51.67614897,51.93072366,52.16164518,52.35451197,52.52095196,52.66750538,52.81419993,52.95694256,53.0784076,53.1779585,53.25788614,53.33542785,53.43534023,53.64875176,53.89218272,54.04283257,54.14049824,54.25906028,54.43356753,54.6378496,54.86784848,55.12070745
Cameroon,CMR,"Population, total",SP.POP.TOTL,5117608,5200355,5303841,5427511,5556209,5690086,5829580,5975087,6127193,6286232,6452787,6627350,6809468,6998688,7194697,7397417,7598028,7796825,8013279,8243377,8519891,8829048,9046986,9240672,9508570,9804254,10112712,10433905,10759573,11089222,11430520,11777719,12128604,12486773,12848862,13211647,13575324,13941181,14314599,14698973,15091594,15493253,15914033,16354326,16809407,17275171,17751333,18251866,18777081,19319274,19878036,20448873,21032684,21632850,22299585,23012646,23711630,24393181,25076747,25782341,26491087,27198628,27914536
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,614206067.5,652777609.3,694247865.3,718320845.9,776650176.7,814083264.8,851112536.1,936175260.8,1046191219,1100551487,1151216993,1236941396,1498251887,1901393361,2157415536,2857037367,2898089999,3394664030,4662852578,5919002975,6674569034,6610938628,6611255970,6870200009,7311938030,8544810503,11857056214,13049659964,12236057370,11012566178,12314482630,11840192304,12071775346,16181814684,8902446258,10864772473,11093538841,10789458426,11298144999,11565826459,10566579295,10953485345,12417251342,15970315030,18826214125,19509852219,20910512978,23928250410,27715142006,27932970297,27507501809,30630910513,30155062303,33728621190,36386544716,32210233022,33814337041,36098547059,39973842059,39670976440,40773241212,45338285386,44341646509
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.288302,2240.442972,2268.580522,2374.484523,2555.133928,2770.35856,3047.036662,3217.152221,3462.690283,3763.933952,4135.821498,4535.346032,5106.73708,5858.391831,7056.582022,7536.821932,8838.693384,8949.109893,9154.760931,10077.29194,11207.9452,12379.00464,12526.95904,13476.97383,13930.84446,14170.04824,14521.48254,16377.90535,19012.55925,20795.17253,21526.3477,21846.30025,20949.93327,20186.9885,19997.62374,20678.95044,21296.63442,21901.59404,21024.50993,22315.17429,24271.00206,23821.44559,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.4293,46547.79518,46374.15275,43349.67786,52358.62164,54966.48884
Canada,CAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.612089992,1.613860011,1.710510015,1.749850035,1.858479977,2.021169901,1.971709967,1.967810035,1.997339964,1.971269965,1.943040013,1.90357995,1.855780005,1.91742003,1.825279951,1.787140012,1.772320032,1.70539999,1.714169979,1.693240047,1.728729963,1.685799956,1.675780058,1.591230035,1.696380019,..,..
Canada,CAN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.31262198,78.03866793,74.92840957,72.48279976,66.24583175,58.73797424,57.45835645,54.14911949,51.27133706,46.80098583,46.06165142,43.29167819,39.15856395,45.32051127,53.19244667,53.14973296,54.11938584,55.72516494,53.20086908,51.48270813,55.99158378,56.0236244,54.46256518,53.15153565,53.36232469,74.91995451,64.04010491,59.00361888
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,4.7,5.9,6.4,6.3,5.6,5.4,..,7.09,8.05,8.38,7.53,7.54,7.61,11.04,12.02,11.34,10.5,9.59,8.82,7.76,7.55,8.13,10.32,11.2,11.38,10.4,9.49,9.62,9.1,8.28,7.58,6.83,7.22,7.66,7.57,7.19,6.76,6.48,6.16,6.28,8.46,8.18,7.64,7.39,7.14,7.02,6.95,7.04,6.43,5.84,5.69,9.66,7.53,5.28
